Predict_proba0,Predict_proba1,Predict,Real
0.8969334800217987,0.1030665199782013,0,0
0.8039579532237353,0.19604204677626466,0,0
0.04734146738360323,0.9526585326163968,1,1
0.2591574171875509,0.7408425828124491,1,1
0.002099514625030219,0.9979004853749698,1,1
0.8313127465790704,0.16868725342092955,0,0
0.06368175136670606,0.9363182486332939,1,1
0.9909030307706208,0.009096969229379175,0,0
0.017114460728237302,0.9828855392717627,1,1
0.02629570279661797,0.973704297203382,1,1
0.9420234520565727,0.05797654794342729,0,0
0.011617364673718322,0.9883826353262817,1,1
0.9094799601287897,0.09052003987121021,0,0
0.03030885487780255,0.9696911451221975,1,1
0.7286147202681266,0.2713852797318734,0,0
0.9982873509975739,0.0017126490024260883,0,0
0.8556762289853604,0.14432377101463956,0,0
0.6647737942092948,0.3352262057907051,0,0
0.6237951804615873,0.3762048195384126,0,0
0.2782761590328078,0.7217238409671922,1,1
0.031080638167169772,0.9689193618328302,1,1
0.948064693822406,0.05193530617759398,0,0
0.9406344946252191,0.05936550537478092,0,0
0.7864120409107914,0.21358795908920858,0,0
0.8729125574315263,0.12708744256847368,0,0
0.06732018389640715,0.9326798161035929,1,1
0.9687294984378699,0.031270501562130106,0,0
0.2536169205255884,0.7463830794744116,1,1
0.9836300981182208,0.01636990188177924,0,0
0.9823105777230976,0.017689422276902383,0,0
0.9241805544170418,0.07581944558295811,0,0
0.013254287984329371,0.9867457120156706,1,1
0.581074992490807,0.4189250075091931,0,0
0.9645699878006782,0.03543001219932189,0,0
0.002822033716806782,0.9971779662831932,1,1
0.09979997368386495,0.900200026316135,1,1
0.9687253394753005,0.03127466052469954,0,0
0.000806387609985415,0.9991936123900146,1,1
0.9110294037893375,0.08897059621066249,0,0
0.005253366570192819,0.9947466334298072,1,1
0.7178491018972828,0.2821508981027172,0,1
0.9773033674531942,0.02269663254680579,0,0
0.45235175012646744,0.5476482498735326,1,1
0.002610170792550326,0.9973898292074497,1,1
0.15268577509572512,0.8473142249042749,1,1
0.8360891682080318,0.1639108317919682,0,0
0.006179142382025216,0.9938208576179748,1,1
0.9649906424502109,0.03500935754978911,0,0
0.6587573147801131,0.3412426852198869,0,0
0.05676762431166715,0.9432323756883328,1,1
0.00631145074577244,0.9936885492542276,1,1
0.9778541231578495,0.022145876842150535,0,0
0.9854534318559336,0.014546568144066425,0,0
0.08882779206101432,0.9111722079389857,1,1
0.9916611630025818,0.008338836997418166,0,0
0.11752148128674722,0.8824785187132528,1,1
0.006242953740677293,0.9937570462593227,1,1
0.9656229766612487,0.034377023338751235,0,0
0.526958328643206,0.47304167135679404,0,0
0.41375446450608544,0.5862455354939146,1,1
0.44960947853500577,0.5503905214649942,1,0
0.21714694670073076,0.7828530532992692,1,1
0.997721990119928,0.002278009880071968,0,0
0.1796632671841738,0.8203367328158262,1,1
0.99349421551073,0.006505784489270028,0,0
0.017996930215839035,0.982003069784161,1,1
0.9756657697832005,0.024334230216799438,0,0
0.02557252420051981,0.9744274757994802,1,1
0.935508608033978,0.06449139196602209,0,0
0.7942066181817987,0.20579338181820125,0,0
0.9728956175823721,0.02710438241762788,0,0
0.055567471033007854,0.9444325289669921,1,1
0.0012361469167121442,0.9987638530832879,1,1
0.9962872203336903,0.0037127796663096214,0,0
0.9412992055964228,0.05870079440357721,0,0
0.14506406181273235,0.8549359381872677,1,1
0.7543906853576207,0.24560931464237934,0,0
0.8431841743351822,0.1568158256648178,0,0
0.9953612321246176,0.004638767875382371,0,0
0.9852862023294182,0.0147137976705818,0,0
0.03682413162651765,0.9631758683734823,1,1
0.9962747487514347,0.0037252512485653018,0,0
0.6110817984643073,0.3889182015356927,0,1
0.003707907548437528,0.9962920924515625,1,1
0.007137994221748878,0.9928620057782511,1,1
0.9981100022207505,0.0018899977792494445,0,0
0.997817423765375,0.0021825762346249964,0,0
0.9578103372882801,0.04218966271171987,0,0
0.9977975552011359,0.002202444798864078,0,0
0.8228304422505909,0.17716955774940912,0,0
0.1751902949262053,0.8248097050737947,1,1
0.8998771718480166,0.1001228281519834,0,0
0.9143106458873469,0.08568935411265309,0,0
0.9878217258926938,0.012178274107306238,0,0
0.9885457319421245,0.011454268057875517,0,0
0.98225958158456,0.017740418415440072,0,0
0.10814325148070902,0.891856748519291,1,1
0.033862120821482766,0.9661378791785172,1,1
0.8699023834001038,0.13009761659989613,0,0
0.9537618183442155,0.04623818165578454,0,0
0.9969269119713258,0.0030730880286741875,0,0
0.08177100248252567,0.9182289975174743,1,1
0.08566807927073694,0.9143319207292631,1,1
0.9556233214692437,0.04437667853075633,0,0
0.9775166505210248,0.022483349478975248,0,0
0.8891290883516154,0.1108709116483846,0,0
0.9795181342582435,0.020481865741756533,0,0
0.7688864146456552,0.2311135853543448,0,0
0.9113909633602186,0.08860903663978136,0,0
0.011761981019262513,0.9882380189807375,1,1
0.08952452256535626,0.9104754774346437,1,1
0.016305707985038387,0.9836942920149616,1,1
0.024052678898606072,0.9759473211013939,1,1
0.4228427482246442,0.5771572517753558,1,1
0.050628982975192915,0.9493710170248071,1,1
0.16036378592556466,0.8396362140744353,1,1
0.9865506629692304,0.013449337030769516,0,0
0.9728332568300351,0.027166743169964893,0,0
0.9798880532078998,0.02011194679210013,0,0
0.08851221572617685,0.9114877842738232,1,1
0.22106717043900992,0.7789328295609901,1,1
0.9301101352000157,0.06988986479998426,0,0
0.8624601986979546,0.13753980130204538,0,0
0.8871904820679447,0.11280951793205532,0,0
0.5484651568877104,0.4515348431122897,0,0
0.0061847982397602586,0.9938152017602397,1,1
0.07758754616374419,0.9224124538362558,1,1
0.9375227892324132,0.06247721076758679,0,0
0.8103794671959823,0.18962053280401767,0,0
0.004940633914298886,0.9950593660857011,1,1
0.5109886485418575,0.48901135145814245,0,0
0.8646015829975215,0.1353984170024785,0,0
0.0023978883800943596,0.9976021116199056,1,1
0.19378067267456756,0.8062193273254324,1,1
0.7484811317940032,0.2515188682059967,0,0
0.8973173982677607,0.10268260173223934,0,0
0.9518772102098785,0.04812278979012154,0,0
0.9996617563714523,0.0003382436285477612,0,0
0.9343815585365872,0.06561844146341281,0,0
0.0009001462320409326,0.9990998537679591,1,1
0.9302894525591262,0.06971054744087384,0,0
0.9698024263467748,0.03019757365322521,0,0
0.17479322941172737,0.8252067705882726,1,1
0.013234927138039754,0.9867650728619602,1,1
0.8756903349389565,0.12430966506104342,0,0
0.05551324061531371,0.9444867593846863,1,1
0.9846739499637619,0.015326050036238116,0,0
0.0015784165305440245,0.998421583469456,1,1
0.9983701936688802,0.0016298063311197754,0,0
0.13396424181282907,0.8660357581871709,1,1
0.854820244709636,0.14517975529036392,0,0
0.006533612190201432,0.9934663878097986,1,1
0.06821700584432833,0.9317829941556717,1,1
0.9992076094962735,0.0007923905037264989,0,0
0.9245497948667432,0.07545020513325681,0,0
0.014072432991133477,0.9859275670088665,1,1
0.880265150423142,0.11973484957685793,0,0
0.23157915900135861,0.7684208409986414,1,1
0.8147534345759299,0.18524656542407014,0,0
0.69203931509945,0.30796068490054995,0,0
0.0005219216210771149,0.9994780783789229,1,1
0.02673437753949115,0.9732656224605089,1,1
0.9007304875778971,0.0992695124221029,0,0
0.7501733823981369,0.24982661760186312,0,0
0.9957176278431428,0.004282372156857235,0,0
0.1512761585047694,0.8487238414952306,1,1
0.9062987185129953,0.09370128148700471,0,0
0.9862792682022012,0.01372073179779878,0,0
0.9904878390003511,0.009512160999648963,0,0
0.9974984722674176,0.0025015277325823987,0,0
0.9771342828399633,0.02286571716003673,0,0
0.04088864198050757,0.9591113580194924,1,1
0.8497374120380544,0.1502625879619456,0,0
0.05707358834675691,0.9429264116532431,1,1
0.8103290782482369,0.18967092175176312,0,0
0.9949373921237541,0.005062607876245853,0,0
0.47397261910097266,0.5260273808990273,1,0
0.8529231031261337,0.14707689687386633,0,0
0.23555157619522038,0.7644484238047796,1,1
0.32644157710730437,0.6735584228926956,1,1
0.0049190008354964565,0.9950809991645035,1,1
0.018175734239396446,0.9818242657606036,1,1
0.020606790116940443,0.9793932098830596,1,1
0.8550579728695651,0.14494202713043497,0,0
0.1373070767868042,0.8626929232131958,1,1
0.8929247416702744,0.10707525832972561,0,0
0.08841413610055149,0.9115858638994485,1,1
0.10897852572914513,0.8910214742708549,1,1
0.07915823243101638,0.9208417675689836,1,1
0.0051266265373808295,0.9948733734626192,1,1
0.9514606102242307,0.0485393897757693,0,1
0.08456428932952065,0.9154357106704794,1,1
0.08037494992818428,0.9196250500718157,1,1
0.26989317501495724,0.7301068249850428,1,1
0.21396243678314397,0.786037563216856,1,1
0.04606573850949813,0.9539342614905019,1,1
0.09114941019197309,0.9088505898080269,1,1
0.9881508602543498,0.01184913974565021,0,0
0.0945443677545097,0.9054556322454903,1,1
0.06718470042721303,0.932815299572787,1,1
0.9754947839099697,0.024505216090030296,0,0
0.9866633342983453,0.013336665701654695,0,0
0.03687513485630911,0.9631248651436909,1,1
0.9693919132675157,0.03060808673248426,0,0
0.9806375675335125,0.019362432466487448,0,0
0.957337150815356,0.04266284918464399,0,0
0.16674680116045626,0.8332531988395437,1,1
0.012951953766235591,0.9870480462337644,1,1
0.02955235803924483,0.9704476419607552,1,1
0.9764794502944245,0.02352054970557548,0,0
0.0114505152024309,0.9885494847975691,1,1
0.16077369577389733,0.8392263042261027,1,1
0.016275081902664135,0.9837249180973359,1,1
0.9367141593603936,0.06328584063960646,0,0
0.8024030219831622,0.1975969780168379,0,0
0.967140593953387,0.03285940604661292,0,0
0.029974257677151783,0.9700257423228482,1,1
0.010995458009430359,0.9890045419905696,1,1
0.9953677393339802,0.004632260666019845,0,0
0.03605483503912088,0.9639451649608791,1,1
0.948324279486822,0.05167572051317801,0,0
0.9155121026492076,0.08448789735079247,0,0
0.0023921739776382456,0.9976078260223618,1,1
0.9692976862155424,0.03070231378445761,0,0
0.3428935289424858,0.6571064710575142,1,1
0.9244261451849589,0.07557385481504106,0,0
0.025686733350132385,0.9743132666498676,1,1
0.9930833506213933,0.006916649378606718,0,0
0.0434729863579254,0.9565270136420746,1,1
0.9480838223813498,0.051916177618650194,0,0
0.01623979378331386,0.9837602062166861,1,1
0.023547070683419657,0.9764529293165803,1,1
0.45381971424883183,0.5461802857511682,1,0
0.9649360731383959,0.035063926861604124,0,0
0.9447941337832516,0.05520586621674841,0,0
0.1665107110889147,0.8334892889110853,1,1
0.9459348031626827,0.05406519683731723,0,0
0.6617057777346853,0.33829422226531464,0,0
0.9898548547713136,0.010145145228686397,0,0
0.4608959171026613,0.5391040828973387,1,0
0.2402881751178747,0.7597118248821253,1,1
0.45880047068621066,0.5411995293137893,1,1
0.9888520137554115,0.01114798624458842,0,0
0.0007849381856831483,0.9992150618143169,1,1
0.0034677309552545443,0.9965322690447455,1,1
0.0007551587450396191,0.9992448412549604,1,1
0.9719669466676002,0.028033053332399787,0,0
0.015561275302635402,0.9844387246973646,1,1
0.7848593066156101,0.21514069338438987,0,1
0.9769907504973715,0.023009249502628476,0,0
0.2064871980158689,0.7935128019841311,1,1
0.935650893287286,0.06434910671271393,0,0
0.7801473530728672,0.2198526469271328,0,0
0.31075215302360515,0.6892478469763949,1,1
0.903575755358428,0.09642424464157198,0,0
0.9379518598447888,0.06204814015521125,0,0
0.17658399018635573,0.8234160098136443,1,1
0.23709560503862115,0.7629043949613789,1,1
0.07664371826060667,0.9233562817393933,1,1
0.004888099007445579,0.9951119009925544,1,1
0.07546927487509703,0.924530725124903,1,1
0.9531951306426478,0.04680486935735223,0,0
0.9958523706048884,0.004147629395111637,0,0
0.19944060681440856,0.8005593931855914,1,1
0.9827241295422389,0.01727587045776112,0,0
0.8726275214696114,0.12737247853038855,0,0
0.9547087622476896,0.04529123775231041,0,0
0.9167317997222203,0.08326820027777973,0,0
0.7121611753189871,0.2878388246810129,0,0
0.9149893364034601,0.08501066359653989,0,0
0.9275950891043829,0.0724049108956171,0,0
0.03783459210794626,0.9621654078920537,1,1
0.9715555009918683,0.02844449900813171,0,0
0.8181006011314744,0.18189939886852557,0,0
0.014047635731744168,0.9859523642682558,1,1
0.05487058844953041,0.9451294115504696,1,1
0.8838936459330131,0.11610635406698684,0,0
0.9611540529655955,0.038845947034404464,0,0
0.8885867466460688,0.11141325335393117,0,0
0.9967511254341656,0.003248874565834494,0,0
0.9808118232808427,0.01918817671915725,0,0
0.8545281760232819,0.14547182397671812,0,0
0.971320099140462,0.028679900859537925,0,0
0.9935885046756602,0.006411495324339788,0,0
0.4520040458485709,0.5479959541514291,1,0
0.9883877368020061,0.011612263197993961,0,0
0.9648273958866591,0.03517260411334087,0,0
0.8873259517565375,0.11267404824346251,0,0
0.5949437853763164,0.4050562146236836,0,0
0.9621726316090468,0.03782736839095324,0,0
0.26593179763725494,0.7340682023627451,1,1
0.011222824873676873,0.9887771751263231,1,1
0.9133641226946704,0.08663587730532962,0,0
0.001780810964552404,0.9982191890354476,1,1
0.0715289148502053,0.9284710851497947,1,1
0.01590060156983386,0.9840993984301661,1,1
0.9915221100901389,0.008477889909861069,0,0
0.17918969402854645,0.8208103059714535,1,1
0.9911660661557193,0.008833933844280684,0,0
0.6046285699705587,0.39537143002944125,0,1
0.17978290113799733,0.8202170988620027,1,1
0.03047533183990314,0.9695246681600969,1,1
0.9906011391059979,0.009398860894002064,0,0
0.2913406802767058,0.7086593197232942,1,1
0.8913085062774097,0.10869149372259035,0,0
0.02636035422468641,0.9736396457753136,1,1
0.24104820576468877,0.7589517942353112,1,1
0.9897980275126222,0.01020197248737771,0,0
0.9353213806160836,0.06467861938391634,0,0
0.8333922417818529,0.16660775821814708,0,0
0.0015882405643994346,0.9984117594356006,1,1
0.9604430002502838,0.03955699974971613,0,0
0.2549980488644682,0.7450019511355318,1,0
0.5588230256404425,0.4411769743595575,0,0
0.9988644138984528,0.0011355861015472004,0,0
0.9638452961751444,0.036154703824855645,0,0
0.05058567460333763,0.9494143253966624,1,1
0.05250298238661044,0.9474970176133896,1,1
0.28467577325556825,0.7153242267444317,1,1
0.9835859066104308,0.01641409338956924,0,0
0.12093071036074465,0.8790692896392553,1,1
0.9829662882903081,0.01703371170969191,0,0
0.9854984900080819,0.014501509991918146,0,0
0.9515743989906847,0.04842560100931524,0,0
0.9146216134002345,0.08537838659976554,0,0
0.5859942486686419,0.4140057513313581,0,0
0.955508668505926,0.044491331494074,0,0
0.8424867459435685,0.1575132540564315,0,0
0.3187603599207043,0.6812396400792957,1,1
0.9978022522529759,0.0021977477470240384,0,0
0.004498825093319558,0.9955011749066804,1,1
0.9666621018410598,0.033337898158940185,0,0
0.7570028235362989,0.24299717646370114,0,0
0.8682072121898241,0.13179278781017595,0,0
0.9868715864500884,0.013128413549911518,0,0
0.9922753940894682,0.007724605910531821,0,0
0.9622227747549148,0.037777225245085144,0,0
0.0016709353971333663,0.9983290646028666,1,1
0.7550921745401113,0.24490782545988868,0,0
0.9928144615009978,0.007185538499002148,0,0
0.8207071271459861,0.17929287285401388,0,0
0.05315981678833892,0.9468401832116611,1,1
0.5907735349777197,0.40922646502228033,0,0
0.9517449654488388,0.04825503455116116,0,0
0.00693117653167763,0.9930688234683224,1,1
0.016578564859793476,0.9834214351402065,1,1
0.6533578482211534,0.3466421517788466,0,0
0.007921252172008564,0.9920787478279914,1,1
0.017529088817904936,0.9824709111820951,1,1
0.15329008362000096,0.846709916379999,1,1
0.09941563410048815,0.9005843658995119,1,1
0.9923078149190327,0.0076921850809672145,0,0
0.8618029313419702,0.1381970686580298,0,0
0.9878416827962214,0.012158317203778534,0,0
0.9925363048514638,0.007463695148536212,0,0
0.9960698473020666,0.003930152697933406,0,0
0.004464996179036507,0.9955350038209635,1,1
0.9425672267147631,0.05743277328523693,0,0
0.9799403340601217,0.020059665939878322,0,0
0.5300621499015699,0.4699378500984301,0,1
0.016558463007562585,0.9834415369924374,1,1
0.004108521030542711,0.9958914789694573,1,1
0.9487924475912901,0.051207552408709875,0,0
0.004447320095381291,0.9955526799046187,1,1
0.9803762571861065,0.019623742813893466,0,0
0.03116943799064209,0.9688305620093579,1,1
0.9954923967501378,0.004507603249862265,0,0
0.4333503280347144,0.5666496719652856,1,0
0.9244148773218664,0.07558512267813358,0,0
0.8605586132220016,0.13944138677799844,0,0
0.724581542605665,0.275418457394335,0,0
0.037467922951021526,0.9625320770489785,1,1
0.024548262451357328,0.9754517375486427,1,1
0.033307961218400406,0.9666920387815996,1,1
0.8856479035144025,0.11435209648559748,0,0
0.6541033358795741,0.34589666412042586,0,0
0.9951844654650536,0.004815534534946456,0,0
0.9070498558170116,0.09295014418298846,0,0
0.07093181661236092,0.9290681833876391,1,1
0.014235976110158033,0.985764023889842,1,1
0.019141152489356328,0.9808588475106437,1,1
0.8467176171622972,0.1532823828377028,0,0
0.20447682843478654,0.7955231715652135,1,1
0.0022606121015162906,0.9977393878984837,1,1
0.818381073166917,0.181618926833083,0,0
0.887979516118228,0.11202048388177203,0,0
0.05297335256850089,0.9470266474314991,1,1
0.012450042807605421,0.9875499571923946,1,1
0.0836082810798402,0.9163917189201598,1,1
0.014419094477004957,0.985580905522995,1,1
0.6750499473442695,0.32495005265573057,0,0
0.9751366192570142,0.024863380742985747,0,0
0.7797989971062915,0.22020100289370853,0,0
0.0013485064960141457,0.9986514935039859,1,1
0.06762180285684083,0.9323781971431592,1,1
0.9895370115633686,0.010462988436631356,0,0
0.843842698940354,0.15615730105964593,0,0
0.9853898929930986,0.014610107006901395,0,0
0.7557742078184161,0.2442257921815839,0,0
0.8609298474528789,0.13907015254712107,0,0
0.5879785220930569,0.41202147790694305,0,0
0.9623018436321565,0.03769815636784342,0,0
0.9840897292343944,0.015910270765605597,0,0
0.08830268266922792,0.9116973173307721,1,1
0.21551394357028708,0.7844860564297129,1,1
0.004270727584527956,0.995729272415472,1,1
0.8693892336886193,0.13061076631138066,0,0
0.00021418443400611498,0.9997858155659939,1,1
0.9867431422127745,0.01325685778722552,0,0
0.984223424800413,0.015776575199586983,0,0
0.1487542236081867,0.8512457763918133,1,1
0.77071407815537,0.22928592184463,0,0
0.12777186116070482,0.8722281388392952,1,1
0.2686753657582428,0.7313246342417572,1,1
0.027852832321531684,0.9721471676784683,1,1
0.03825399764648674,0.9617460023535133,1,1
0.11042709470769951,0.8895729052923005,1,1
0.07974695593787418,0.9202530440621258,1,1
0.0038933379059877815,0.9961066620940122,1,1
0.9955459903608515,0.004454009639148534,0,0
0.038524094541875664,0.9614759054581243,1,1
0.0381557738759295,0.9618442261240705,1,1
0.0337361194729513,0.9662638805270487,1,1
0.17056631626247376,0.8294336837375262,1,1
0.0320454595505264,0.9679545404494736,1,1
0.007338781999379429,0.9926612180006206,1,1
0.03170432768942455,0.9682956723105755,1,1
0.715140879276442,0.284859120723558,0,0
0.9797445661236728,0.020255433876327278,0,0
0.9850376605984028,0.014962339401597217,0,0
0.4098666040624498,0.5901333959375502,1,0
0.02150887635909926,0.9784911236409007,1,1
0.89357365149933,0.10642634850067002,0,0
0.11734285365356789,0.8826571463464321,1,1
0.024661092936756,0.975338907063244,1,1
0.07247434550073306,0.9275256544992669,1,1
0.1972452357420873,0.8027547642579127,1,0
0.012009110807387091,0.9879908891926129,1,1
0.029970143137032057,0.9700298568629679,1,1
0.44964511487034264,0.5503548851296574,1,0
0.8774508890600949,0.12254911093990507,0,0
0.6122869997621398,0.3877130002378602,0,0
0.9946173600553084,0.005382639944691551,0,0
0.9859258201156774,0.014074179884322602,0,0
0.8595804070077124,0.14041959299228762,0,0
0.5843680879165297,0.4156319120834703,0,0
0.005361510488223864,0.9946384895117761,1,1
0.9599355341822875,0.0400644658177125,0,0
0.9958962213331465,0.0041037786668534715,0,0
0.9932320585644672,0.0067679414355327865,0,0
0.028470312991075164,0.9715296870089248,1,1
0.009672423502609884,0.9903275764973901,1,1
0.05502698205701395,0.944973017942986,1,1
0.10976176035574237,0.8902382396442576,1,1
0.011901244251663057,0.9880987557483369,1,1
0.9861116032638794,0.013888396736120604,0,0
0.1512629708611578,0.8487370291388422,1,1
0.9434917321719098,0.056508267828090195,0,0
0.1431315214604465,0.8568684785395535,1,1
0.08232547850924776,0.9176745214907522,1,1
0.13371256620419913,0.8662874337958009,1,1
0.6965287329963997,0.3034712670036003,0,0
0.8954547559316809,0.10454524406831914,0,0
0.05959987319003779,0.9404001268099622,1,1
0.3197734267737412,0.6802265732262588,1,1
0.0007458508969013788,0.9992541491030986,1,1
0.040409241862063405,0.9595907581379366,1,1
0.018500270889680426,0.9814997291103196,1,1
0.9720353632257731,0.02796463677422691,0,0
0.007916984944199679,0.9920830150558003,1,1
0.9479780061507616,0.05202199384923848,0,0
0.9618987343110649,0.03810126568893513,0,0
0.994843125705859,0.0051568742941410575,0,0
0.9975984833533631,0.0024015166466368884,0,0
0.8633085162782199,0.13669148372178003,0,0
0.8600657375331796,0.1399342624668204,0,0
0.955011123564526,0.04498887643547405,0,0
0.002253992114970682,0.9977460078850293,1,1
0.07878132428363838,0.9212186757163616,1,1
0.15239534480084171,0.8476046551991583,1,1
0.9731479395881378,0.026852060411862205,0,0
0.9912158126583748,0.008784187341625201,0,0
0.9928848970622451,0.007115102937754817,0,0
0.09817173218611552,0.9018282678138845,1,1
0.9881510944586651,0.011848905541334893,0,0
0.01612293293212519,0.9838770670678748,1,1
0.07031035239377315,0.9296896476062269,1,1
0.9997033336731846,0.0002966663268153337,0,0
0.9658364801440564,0.03416351985594355,0,0
0.02487337161159242,0.9751266283884076,1,1
0.9608087535778262,0.03919124642217376,0,0
0.7257033810515217,0.27429661894847834,0,0
0.766182980553826,0.23381701944617397,0,0
0.9799520223275578,0.020047977672442156,0,0
0.09548293116674866,0.9045170688332513,1,1
0.9493691922722228,0.050630807727777165,0,0
0.17297609135980918,0.8270239086401908,1,1
0.008173242738860886,0.9918267572611391,1,1
0.9913139726614812,0.00868602733851878,0,0
0.8861551525073685,0.11384484749263142,0,0
0.8952603917170724,0.10473960828292757,0,0
0.6195323727865283,0.38046762721347177,0,0
0.9331694505129005,0.06683054948709956,0,0
0.9574467463190459,0.04255325368095411,0,0
0.0957233342930548,0.9042766657069452,1,1
0.8911310497421132,0.10886895025788673,0,0
0.9451883683423622,0.05481163165763782,0,0
0.981010096550389,0.018989903449610997,0,0
0.9666919084716584,0.03330809152834157,0,0
0.26602792682443177,0.7339720731755682,1,0
0.8573527627954949,0.14264723720450515,0,0
0.8432900121073422,0.15670998789265778,0,0
0.7757206772886933,0.22427932271130666,0,0
0.1651536778881426,0.8348463221118574,1,0
0.9815821728999389,0.018417827100061082,0,0
0.09371574475125666,0.9062842552487433,1,1
0.8809271013011083,0.11907289869889166,0,0
0.9985283447548187,0.0014716552451813475,0,0
0.12100014104072554,0.8789998589592745,1,1
0.9986038881551788,0.0013961118448212917,0,0
0.9701177018960708,0.029882298103929124,0,0
0.9636308415155561,0.03636915848444393,0,0
0.9912497494015201,0.008750250598479888,0,0
0.906095468472905,0.09390453152709495,0,0
0.010643686095815896,0.9893563139041841,1,1
0.9565777066139204,0.04342229338607964,0,0
0.991395889357054,0.008604110642946012,0,0
0.9992442688271446,0.0007557311728553804,0,0
0.901426043614716,0.09857395638528398,0,0
0.9626210326650356,0.03737896733496442,0,0
0.40191896315788644,0.5980810368421136,1,1
0.004147240478190373,0.9958527595218096,1,1
0.10770912483990536,0.8922908751600946,1,1
0.32978081678257776,0.6702191832174222,1,1
0.01462276096593329,0.9853772390340667,1,1
0.012183119299934986,0.987816880700065,1,1
0.9293974381613336,0.0706025618386664,0,0
0.2080951109131256,0.7919048890868744,1,1
0.9816526979034564,0.01834730209654359,0,0
0.9998105685719008,0.00018943142809919547,0,0
0.5567658361509003,0.4432341638490998,0,0
0.8857278786877005,0.11427212131229943,0,0
0.9987050773576021,0.0012949226423979202,0,0
0.9883974252726045,0.011602574727395508,0,0
0.902075072623786,0.09792492737621404,0,0
0.01710806446870894,0.9828919355312911,1,1
0.8143139426608748,0.18568605733912524,0,0
0.8227244509767271,0.17727554902327294,0,0
0.02655185307301189,0.9734481469269881,1,1
0.0066550238554713426,0.9933449761445287,1,1
0.9986601446166412,0.0013398553833588226,0,0
0.9989940911609041,0.0010059088390959444,0,0
0.9779525268200892,0.02204747317991086,0,0
0.9971075958969764,0.002892404103023638,0,0
0.7187387078479116,0.2812612921520884,0,0
0.9886745471266796,0.011325452873320397,0,0
0.66784715781363,0.33215284218637,0,0
0.019149413447408725,0.9808505865525913,1,1
0.8143779453085862,0.18562205469141385,0,0
0.07574803597710089,0.9242519640228991,1,1
0.218667809206468,0.781332190793532,1,1
0.9928721425136101,0.00712785748638989,0,0
0.010414653797775397,0.9895853462022246,1,1
0.8313008476030503,0.1686991523969496,0,0
0.9511551820705763,0.048844817929423696,0,0
0.9971953626371739,0.00280463736282609,0,0
0.7393433160927259,0.2606566839072741,0,0
0.7115158701343,0.28848412986570005,0,0
0.4549247447297132,0.5450752552702868,1,0
0.7606521772499689,0.23934782275003105,0,0
0.9816022938166469,0.018397706183353117,0,0
0.9371430159601734,0.06285698403982666,0,0
0.024957205849310382,0.9750427941506896,1,1
0.1069099916117805,0.8930900083882195,1,1
0.9592909454853713,0.040709054514628674,0,0
0.03336655048277548,0.9666334495172245,1,1
0.998433150561434,0.0015668494385660176,0,0
0.9120147299704986,0.08798527002950143,0,0
0.009631515715682326,0.9903684842843177,1,1
0.19866959214403956,0.8013304078559604,1,1
0.003534877324697816,0.9964651226753022,1,1
0.9727702189884857,0.027229781011514263,0,0
0.3630929843294677,0.6369070156705323,1,0
0.012151721574367946,0.987848278425632,1,1
0.01893859266231057,0.9810614073376894,1,1
0.3048175825660546,0.6951824174339454,1,0
0.18496134975361034,0.8150386502463897,1,1
0.9218539262154346,0.07814607378456541,0,0
0.9878436696709384,0.01215633032906165,0,0
0.11389219377149662,0.8861078062285034,1,1
0.296866641149235,0.703133358850765,1,1
0.9195475809919346,0.0804524190080654,0,0
0.999075590691634,0.0009244093083659982,0,0
0.3253224303860518,0.6746775696139482,1,1
0.3382675154798025,0.6617324845201975,1,0
0.8779335965887914,0.12206640341120852,0,0
0.049626793871479946,0.95037320612852,1,1
0.005459850357798057,0.9945401496422019,1,1
0.4718471995709256,0.5281528004290744,1,1
0.057707948502003115,0.9422920514979969,1,1
0.9799337003225354,0.020066299677464636,0,0
2.817508337504826e-05,0.999971824916625,1,1
0.9921319295378462,0.00786807046215376,0,0
0.22280141012625088,0.7771985898737491,1,1
0.8469650948395236,0.15303490516047638,0,0
0.946201396139269,0.053798603860730945,0,0
0.009243028567501144,0.9907569714324989,1,1
0.9393604004699329,0.060639599530067194,0,0
0.8357187967118506,0.16428120328814946,0,0
0.9247606475140174,0.07523935248598258,0,0
0.4257603458382111,0.5742396541617889,1,1
0.020505921229065582,0.9794940787709344,1,1
0.12211330386858599,0.877886696131414,1,1
0.7710982422707466,0.22890175772925336,0,0
0.9977465591233544,0.0022534408766456244,0,0
0.9533228376933112,0.04667716230668886,0,0
0.24259857666840712,0.7574014233315929,1,1
0.8203937964033959,0.17960620359660406,0,0
0.9784573122589026,0.021542687741097383,0,0
0.9010143816612843,0.09898561833871568,0,0
0.5418417551730054,0.45815824482699463,0,0
0.7086539740805322,0.29134602591946784,0,0
0.1854712879109771,0.8145287120890229,1,1
0.016768000753054846,0.9832319992469452,1,1
0.05109342316009757,0.9489065768399024,1,1
0.4940781544264061,0.5059218455735939,1,0
0.9287798346728428,0.07122016532715725,0,0
0.9788052746564638,0.021194725343536162,0,0
0.992662484583409,0.0073375154165910275,0,0
0.0004372912227419423,0.9995627087772581,1,1
0.963724963200278,0.03627503679972205,0,0
0.9500363346665516,0.04996366533344845,0,0
0.7838418441391564,0.21615815586084366,0,0
0.12367275310015069,0.8763272468998493,1,1
0.807843642825647,0.19215635717435303,0,0
0.6518387171852269,0.3481612828147731,0,0
